text,label,prediction,category
"When friends come to Detroit, I take them there.",3.18,0.3758887771807478,blog
"It's our in-the-river park, 982 acres of green space, with a zoo, a botanical garden and conservatory, rentable paddle boats, and tons of other neat stuff.",3.3,0.7037439000887576,blog
"Next time you're in Detroit, please head over.",3.4,0.11423304181634387,blog
"Oh, and entry is free, so it's available to anyone regardless of economic status.",3.4,0.7327607503067558,blog
"You're liable to see families picnicking, bums gathering bottles and cans, geese foraging, and deer cautiously wandering the edge of the woods.",3.2,-0.09558556429071206,blog
Within a hundred yards of each other.,3.0,0.0770379180727958,blog
"Some of that cheap real estate isn't too horrible, either.",3.2,0.36602098272570416,blog
"There's a whole street being taken over by artists, Farnsworth between Moran and McDougall.",3.2,-0.09911006025617133,blog
"Some of the things they've done down there are amazing, and the community garden is a great bridge to the surrounding neighborhood.",3.8,0.9577048916913476,blog
"In fact, the article went on, soon a nearby house went on the market for $100.",3.1,-0.004970611133147393,blog
"America's Rust Belt is a swath of cities and towns that boomed during the Industrial Era and now lie -- well, rusting -- as empty remainders of glory days past.",2.7,-0.25662723195745596,blog
"A few weeks ago, someone broke into their shed to steal their garden tools.",2.0,-0.43166785746200426,blog
"Think about that for a moment, hoes and shovels don't have enough pawn value to be worth carrying out.",2.9,-0.4495722292230318,blog
Whoever took that stuff is probably using it in their own garden.,2.9,-0.11660697290239565,blog
"Yes, Detroit's got more than its share of bad spots, you're right.",2.8,-0.6840821921841109,blog
"I've lived in the metro area my whole life, and there are areas (I can't call them neighborhoods) down there where I don't feel safe in daytime, much less at night.",2.4,-0.20505691675100599,blog
"But there are bright spots, and behind every one of them is a person, or a bunch of people, who refuse to give up.",3.4,0.21164735630944487,blog
"Jessica 19. Sep, 2009 at 10:30 am",3.0,0.10515996215484029,blog
Myself -- Thanks for the comment and the great information.,3.9,0.38168957782282137,blog
"The artist types notified their buddies, who moved in post haste.",3.1,-0.12590067141000297,blog
You are exactly the kind of person who gives me back the hope I lost on my way into town.,3.8,0.5918201581357996,blog
"Seems there's a pretty solid group of Detroit residents who are truly committed to restoring the city, and that's beautiful to see.",3.5,0.6326418845982159,blog
Love the fact that people are stealing garden implements (though it's still sad that they need to).,3.0,0.13651389354242568,blog
"I will absolutely watch A City To Yourself, thank you for the recommendation.",3.7,0.5119198750339747,blog
"And when I'm in the area again, I'll go out to Belle Isle and think long&hard about the future of American cities--as I'm sure you do occasionally too.",3.0,0.2919015911759198,blog
"Reader Not Writer 20. Sep, 2009 at 10:17 pm",3.0,-0.00767498835842489,blog
"Well, growing up not far from Detroit myself, I would point out a few things:",3.0,0.08744774256744949,blog
I was intrigued.,3.3,0.26812207783768527,blog
1. Driving a Honda in Detroit right now probably isn't really going to get you welcomed with open arms.,2.67,-0.1059221239356704,blog
"See, there's a wee bit of loyalty to the Big 3 and driving a foreign car doesn't really scream ""solidarity"" to those struggling to survive.",2.7,-0.06459514339156062,blog
Really?,2.9,-0.2508766180002281,blog
"""solidarity""",3.2,0.4967804919927191,blog
A $100 house?,3.3,0.20469145364074848,blog
Most of the funny looks you got were less about your color than about your ride.,3.09,-0.13324272555283234,blog
"You think I'm kidding, but I couldn't be more serious -- that Honda is a visceral reminder for people of how the American consumer has left Detroit in the dust.",2.3,-0.33732881730091074,blog
"Even if it was a real fixer-upper, even if you really were better off tearing it down than living in it, that'd still be a hell of a deal.",3.4,-0.5162396444963815,blog
"2. Detroit (proper) has been dying for a long time -- before the 1968 riots, even.",2.6,-0.8538123345064522,blog
"Its going to take some pioneering individuals to start creating those pockets of innovation, creativity, and vision.",3.0,0.22169872193583517,blog
But its not going to happen with the investment of $100 into a single house.,2.5,-0.20344937123557627,blog
"The next moment, Acres was there.",2.9,0.19852024071711527,fiction
Hands up in the same way mine were frozen.,2.7,-0.2983080714133705,fiction
We just looked at each other.,3.0,-0.03175431869772547,fiction
"I guess, thinking back, I might have expected him to gloat, but the view was the kind of thing that humbles you, shuts your mouth.",2.6,0.008517828984045748,fiction
"We just stood looking at each other for a little while, I don't know how long.",3.0,-0.11333598593150682,fiction
What is it?,3.0,-0.047661709170382566,fiction
"he wasn't the sort you'd call ""Chuck.""",2.9,-0.3474195665014323,fiction
A place.,3.0,0.4314647821516864,fiction
I don't know.,2.89,-0.08097590477054782,fiction
"I think this whole thing,"" he waved his hand at the horizon, ""is one big machine.",2.9,0.24706224980857164,fiction
"And the markers were carved later, not be whoever built it.",3.0,-0.08755811941703087,fiction
The markers are places where it's safe to come here and leave.,3.29,0.6420380029095012,fiction
Safe?,3.1,0.22876151083773902,fiction
I looked around.,3.0,-0.1363122837171454,fiction
One thing this place didn't seem was safe.,2.2,-0.7732223099434631,fiction
Let me show you the rest.,3.0,0.16545668814878328,fiction
He started walking down the steps and around a corner.,3.0,-0.09816045145538987,fiction
"It would have taken plenty to surprise me after what I had already seen, but My jaw was banging against my shoelaces when I rounded that corner.",2.67,-0.5762439724389498,fiction
"'m a linguistics researcher, Ed.",3.0,0.26381748388665127,fiction
"I'm not sure how something so big could have been hidden by that little turn in landscape, but maybe perspective doesn't work quite the same there.",3.0,-0.006020258032279362,fiction
"Glaring down at me from no more than twenty feet away was a grimacing, thirty foot tall black face with staring, blue and white eyes and it wore a ridiculous little hat.",2.5,-0.601232885428425,fiction
He took a sip and closed his eyes like the cheap cup of coffee was really something special.,3.3,-0.14385280197937672,fiction
"For some reason I thought of a giant clown face from a carnival ride, but it scared the hell out me.",2.1,-0.855305569236288,fiction
Acres stood beside it and somehow using him as a yardstick for the scale of the thing made it easier to see.,3.0,0.09128524492854369,fiction
It was a moai.,3.0,-0.24102783786866866,fiction
This is what I wanted to show you.,3.2,0.24713207365383308,fiction
I looked down and saw he was pointing to another marker just slightly different from the one we had just left.,3.1,-0.25396911951128365,fiction
"I was pretty rattled, but things fell together for me looking at the big statue, the Hawaiian shirt and the mark on the ground.",2.75,-0.24386729222915915,fiction
Easter Island?,3.1,0.32663821731959036,fiction
Acres nodded.,3.2,0.7231054186327931,fiction
It was all too much for me so I focused on the part I could handle.,2.88,-0.7565919972414412,fiction
So what does this have to do with gold?,2.9,0.2980376769464417,fiction
"You could step on that marker and make the gestures, the 'device,' and it would be like pushing a button in a very complex machine.",2.78,-5.554052368882936e-05,fiction
You would end up on a small hill on Rapa Nui.,3.0,-0.03811532055277023,fiction
"You could step three feet to the right and do the same thing, and you would end up buried alive in a nearby rock face.",2.7,-0.8444583787256642,fiction
But I know how to make it take me anywhere.,3.3,0.37990797984513125,fiction
He pulled a sheet of folded paper from his pocket and handed it to me.,3.1,0.13312342771220495,fiction
"It read, ""Department of the Treasury, Financial Management Service, Status Report of U.S. Treasury-Owned Gold.""",3.11,0.10064889061867019,fiction
"He pointed to a row that read, ""Deep Storage: Fort Knox, KY.""",2.9,-0.043290430146735934,fiction
I sucked in a whole lot of air.,2.75,-0.5890522778034686,fiction
Anywhere?,3.17,0.4006251880435333,fiction
"Anywhere,"" he walked around the moai and came back wrestling with a big, heavy bar of gold.",3.2,-0.04388106476538213,fiction
They only check deep storage once a year.,3.0,-0.29816274646869156,fiction
Otherwise the vault is sealed.,3.1,-0.11657496525232952,fiction
He set the cup down and looked straight at me for the first time.,3.1,-0.2732473757111462,fiction
Does anyone else know about this?,3.1,-0.4398592353118837,fiction
"No, they would have been on Rapa Nui if they knew, ready to stop me.",2.91,-0.5964052504925533,fiction
This is the 400 ounces which I mentioned at the restaurant.,3.0,-0.10239323508421329,fiction
"About $150,000 dollars at this morning's rate.",2.91,0.043002486271167165,fiction
"I hadn't seen him since high-school, maybe twenty years before, and we were never buddies in the first place.",3.0,-0.3492487549055083,fiction
I looked at the sheet in my hand.,3.0,-0.22160216503120003,fiction
"Deep Storage: Fort Knox, Ky.",2.89,0.06933772010201748,fiction
I had to read it twice.,3.0,-0.5074153883045751,fiction
I had never seen a dollar sign in front of that many number before.,3.0,0.20210460892987714,fiction
"I thought they didn't keep gold there anymore, just nerve gas.",2.9,-0.5018710172802081,fiction
The gold is still there.,3.36,0.7306789184284828,fiction
How much can we sell before someone becomes suspicious?,2.71,-0.24935186117507813,fiction
Charles put the bar down and slid a web pouch over it with shoulder straps like a small backpack.,2.8,-0.2736574933107476,fiction
How's your um... business?,2.86,0.27924864105795494,fiction
"""None,"" I said and slipped the knife into his neck right at the base of his skull.",2.1,-0.9891712504920052,fiction
,2.78,0.2596102922376067,fiction
"Call me small minded, but you know ""a bird in the hand.""",3.0,0.1975757885374505,fiction
All that gold in Fort Knox was just too much for me to wrap my head around.,2.71,-0.5664486373199387,fiction
"But I could handle a hundred and fifty-K easy, say seventy-five-K from the fence.",3.1,0.058993559374219726,fiction
Fine.,2.8,0.9285944758603099,fiction
I slipped the little pouch over my back and wiped the knife on his jacket.,2.89,-0.4896420667471364,fiction
I waived down a waitress and ordered a cup of decaf and a slice of pie.,3.0,-0.04212936410607043,fiction
Then I made my way back to the little marker where we came in.,3.0,-0.1532509183158778,fiction
